suite_id,sample_id,code,value
48,9,13,1000
49,1,13,1000
49,10,13,1000
49,2,13,1000
49,3,13,1000
49,4,13,1000
49,5,13,1000
49,6,13,1000
49,7,13,1000
49,8,13,1000
49,9,13,1000
5,1,13,1000
5,10,13,1000
5,2,13,1000
5,3,13,1000
5,4,13,1000
5,5,13,1000
5,6,13,1000
5,7,13,1000
5,8,13,1000
5,9,13,1000
50,1,13,1000
50,10,13,1000
50,2,13,1000
50,3,13,1000
50,4,13,1000
50,5,13,1000
50,6,13,1000
50,7,13,1000
50,8,13,1000
50,9,13,1000
51,1,13,1000
51,10,13,1000
51,2,13,1000
51,3,13,1000
51,4,13,1000
51,5,13,1000
51,6,13,1000
51,7,13,1000
51,8,13,1000
51,9,13,1000
52,1,13,1000
52,10,13,1000
52,2,13,1000
52,3,13,1000
52,4,13,1000
52,5,13,1000
52,6,13,1000
52,7,13,1000
52,8,13,1000
52,9,13,1000
53,1,13,1000
53,10,13,1000
53,2,13,1000
53,3,13,1000
53,4,13,1000
53,5,13,1000
53,6,13,1000
53,7,13,1000
53,8,13,1000
53,9,13,1000
54,1,13,1000
54,10,13,1000
54,2,13,1000
54,3,13,1000
54,4,13,1000
54,5,13,1000
54,6,13,1000
54,7,13,1000
54,8,13,1000
54,9,13,1000
55,1,13,1000
55,10,13,1000
55,2,13,1000
55,3,13,1000
55,4,13,1000
55,5,13,1000
55,6,13,1000
55,7,13,1000
55,8,13,1000
55,9,13,1000
56,1,13,1000
56,10,13,1000
56,2,13,1000
56,3,13,1000
56,4,13,1000
56,5,13,1000
56,6,13,1000
56,7,13,1000
56,8,13,1000
56,9,13,1000
57,1,13,1000
57,10,13,1000
57,2,13,1000
57,3,13,1000
57,4,13,1000
57,5,13,1000
57,6,13,1000
57,7,13,1000
57,8,13,1000
57,9,13,1000
58,1,13,1000
58,10,13,1000
58,2,13,1000
58,3,13,1000
58,4,13,1000
58,5,13,1000
58,6,13,1000
58,7,13,1000
58,8,13,1000
58,9,13,1000
59,1,13,1000
59,10,13,1000
59,2,13,1000
59,3,13,1000
59,4,13,1000
59,5,13,1000
59,6,13,1000
59,7,13,1000
59,8,13,1000
59,9,13,1000
6,1,13,1000
6,10,13,1000
6,2,13,1000
6,3,13,1000
6,4,13,1000
6,5,13,1000
6,6,13,1000
6,7,13,1000
6,8,13,1000
6,9,13,1000
60,1,13,1000
60,10,13,1000
60,2,13,1000
60,3,13,1000
60,4,13,1000
60,5,13,1000
60,6,13,1000
60,7,13,1000
60,8,13,1000
60,9,13,1000
61,1,13,1000
61,10,13,1000
61,2,13,1000
61,3,13,1000
61,4,13,1000
61,5,13,1000
61,6,13,1000
61,7,13,1000
61,8,13,1000
61,9,13,1000
62,1,13,1000
62,10,13,1000
62,2,13,1000
62,3,13,1000
62,4,13,1000
62,5,13,1000
62,6,13,1000
62,7,13,1000
62,8,13,1000
62,9,13,1000
63,1,13,1000
63,10,13,1000
63,2,13,1000
63,3,13,1000
63,4,13,1000
63,5,13,1000
63,6,13,1000
63,7,13,1000
63,8,13,1000
63,9,13,1000
64,1,13,1000
64,10,13,1000
64,2,13,1000
64,3,13,1000
64,4,13,1000
64,5,13,1000
64,6,13,1000
64,7,13,1000
64,8,13,1000
64,9,13,1000
65,1,13,1000
65,10,13,1000
65,2,13,1000
65,3,13,1000
65,4,13,1000
65,5,13,1000
65,6,13,1000
65,7,13,1000
65,8,13,1000
65,9,13,1000
66,1,13,1000
66,10,13,1000
66,2,13,1000
66,3,13,1000
66,4,13,1000
66,5,13,1000
66,6,13,1000
66,7,13,1000
66,8,13,1000
66,9,13,1000
67,1,13,1000
67,10,13,1000
67,2,13,1000
67,3,13,1000
67,4,13,1000
67,5,13,1000
67,6,13,1000
67,7,13,1000
67,8,13,1000
67,9,13,1000
68,1,13,1000
68,10,13,1000
68,2,13,1000
68,3,13,1000
68,4,13,1000
68,5,13,1000
68,6,13,1000
68,7,13,1000
68,8,13,1000
68,9,13,1000
69,1,13,1000
69,10,13,1000
69,2,13,1000
69,3,13,1000
69,4,13,1000
69,5,13,1000
69,6,13,1000
69,7,13,1000
69,8,13,1000
69,9,13,1000
7,1,13,1000
7,10,13,1000
7,2,13,1000
7,3,13,1000
7,4,13,1000
7,5,13,1000
7,6,13,1000
7,7,13,1000
7,8,13,1000
7,9,13,1000
70,1,13,1000
70,10,13,1000
70,2,13,1000
70,3,13,1000
70,4,13,1000
70,5,13,1000
70,6,13,1000
70,7,13,1000
70,8,13,1000
70,9,13,1000
71,1,13,1000
71,10,13,1000
71,2,13,1000
71,3,13,1000
71,4,13,1000
71,5,13,1000
71,6,13,1000
71,7,13,1000
71,8,13,1000
71,9,13,1000
72,1,13,1000
72,10,13,1000
72,2,13,1000
72,3,13,1000
72,4,13,1000
72,5,13,1000
72,6,13,1000
72,7,13,1000
72,8,13,1000
72,9,13,1000
73,1,13,1000
73,10,13,1000
73,2,13,1000
73,3,13,1000
73,4,13,1000
73,5,13,1000
73,6,13,1000
73,7,13,1000
73,8,13,1000
73,9,13,1000
74,1,13,1000
74,10,13,1000
74,2,13,1000
74,3,13,1000
74,4,13,1000
74,5,13,1000
74,6,13,1000
74,7,13,1000
74,8,13,1000
74,9,13,1000
75,1,13,1000
75,10,13,1000
75,2,13,1000
75,3,13,1000
75,4,13,1000
75,5,13,1000
75,6,13,1000
75,7,13,1000
75,8,13,1000
75,9,13,1000
76,1,13,1000
76,10,13,1000
76,2,13,1000
76,3,13,1000
76,4,13,1000
76,5,13,1000
76,6,13,1000
76,7,13,1000
76,8,13,1000
76,9,13,1000
77,1,13,1000
77,10,13,1000
77,2,13,1000
77,3,13,1000
77,4,13,1000
77,5,13,1000
77,6,13,1000
77,7,13,1000
77,8,13,1000
77,9,13,1000
78,1,13,1000
78,10,13,1000
78,2,13,1000
78,3,13,1000
78,4,13,1000
78,5,13,1000
78,6,13,1000
78,7,13,1000
78,8,13,1000
78,9,13,1000
79,1,13,1000
79,10,13,1000
79,2,13,1000
79,3,13,1000
79,4,13,1000
79,5,13,1000
79,6,13,1000
79,7,13,1000
79,8,13,1000
79,9,13,1000
8,1,13,1000
8,10,13,1000
8,2,13,1000
8,3,13,1000
8,4,13,1000
8,5,13,1000
8,6,13,1000
8,7,13,1000
8,8,13,1000
8,9,13,1000
80,1,13,1000
80,10,13,1000
80,2,13,1000
80,3,13,1000
80,4,13,1000
80,5,13,1000
80,6,13,1000
80,7,13,1000
80,8,13,1000
80,9,13,1000
81,1,13,1000
81,10,13,1000
81,2,13,1000
81,3,13,1000
81,4,13,1000
81,5,13,1000
81,6,13,1000
81,7,13,1000
81,8,13,1000
81,9,13,1000
82,1,13,1000
82,10,13,1000
82,2,13,1000
82,3,13,1000
82,4,13,1000
82,5,13,1000
82,6,13,1000
82,7,13,1000
82,8,13,1000
82,9,13,1000
83,1,13,1000
83,10,13,1000
83,2,13,1000
83,3,13,1000
83,4,13,1000
83,5,13,1000
83,6,13,1000
83,7,13,1000
83,8,13,1000
83,9,13,1000
84,1,13,1000
84,10,13,1000
84,2,13,1000
84,3,13,1000
84,4,13,1000
84,5,13,1000
84,6,13,1000
84,7,13,1000
84,8,13,1000
84,9,13,1000
85,1,13,1000
85,10,13,1000
85,2,13,1000
85,3,13,1000
85,4,13,1000
85,5,13,1000
85,6,13,1000
85,7,13,1000
85,8,13,1000
85,9,13,1000
86,1,13,1000
86,10,13,1000
86,2,13,1000
86,3,13,1000
86,4,13,1000
86,5,13,1000
86,6,13,1000
86,7,13,1000
86,8,13,1000
86,9,13,1000
87,1,13,1000
87,10,13,1000
87,2,13,1000
87,3,13,1000
87,4,13,1000
87,5,13,1000
87,6,13,1000
87,7,13,1000
87,8,13,1000
87,9,13,1000
88,1,13,1000
88,10,13,1000
88,2,13,1000
88,3,13,1000
88,4,13,1000
88,5,13,1000
88,6,13,1000
88,7,13,1000
88,8,13,1000
88,9,13,1000
89,1,13,1000
89,10,13,1000
89,2,13,1000
89,3,13,1000
89,4,13,1000
89,5,13,1000
89,6,13,1000
89,7,13,1000
89,8,13,1000
89,9,13,1000
9,1,13,1000
9,10,13,1000
9,2,13,1000
9,3,13,1000
9,4,13,1000
9,5,13,1000
9,6,13,1000
9,7,13,1000
9,8,13,1000
9,9,13,1000
90,1,13,1000
90,10,13,1000
90,2,13,1000
90,3,13,1000
90,4,13,1000
90,5,13,1000
90,6,13,1000
90,7,13,1000
90,8,13,1000
90,9,13,1000
91,1,13,1000
91,10,13,1000
91,2,13,1000
91,3,13,1000
91,4,13,1000
91,5,13,1000
91,6,13,1000
91,7,13,1000
91,8,13,1000
91,9,13,1000
92,1,13,1000
92,10,13,1000
92,2,13,1000
92,3,13,1000
92,4,13,1000
92,5,13,1000
92,6,13,1000
92,7,13,1000
92,8,13,1000
92,9,13,1000
93,1,13,1000
93,10,13,1000
93,2,13,1000
93,3,13,1000
93,4,13,1000
93,5,13,1000
93,6,13,1000
93,7,13,1000
93,8,13,1000
93,9,13,1000
94,1,13,1000
94,10,13,1000
94,2,13,1000
94,3,13,1000
94,4,13,1000
94,5,13,1000
94,6,13,1000
94,7,13,1000
94,8,13,1000
94,9,13,1000
95,1,13,1000
95,10,13,1000
95,2,13,1000
95,3,13,1000
95,4,13,1000
95,5,13,1000
95,6,13,1000
95,7,13,1000
95,8,13,1000
95,9,13,1000
96,1,13,1000
96,10,13,1000
96,2,13,1000
96,3,13,1000
96,4,13,1000
96,5,13,1000
96,6,13,1000
96,7,13,1000
96,8,13,1000
96,9,13,1000
97,1,13,1000
97,10,13,1000
97,2,13,1000
97,3,13,1000
97,4,13,1000
97,5,13,1000
97,6,13,1000
97,7,13,1000
97,8,13,1000
97,9,13,1000
98,1,13,1000
98,10,13,1000
98,2,13,1000
98,3,13,1000
98,4,13,1000
98,5,13,1000
98,6,13,1000
98,7,13,1000
98,8,13,1000
98,9,13,1000
99,1,13,1000
99,10,13,1000
99,2,13,1000
99,3,13,1000
99,4,13,1000
99,5,13,1000
99,6,13,1000
99,7,13,1000
99,8,13,1000
99,9,13,1000
1,1,14,10000
1,10,14,10000
1,2,14,10000
1,3,14,10000
1,4,14,10000
1,5,14,10000
1,6,14,10000
1,7,14,10000
1,8,14,10000
1,9,14,10000
10,1,14,10000
10,10,14,10000
10,2,14,10000
10,3,14,10000
10,4,14,10000
10,5,14,10000
10,6,14,10000
10,7,14,10000
10,8,14,10000
10,9,14,10000
100,1,14,10000
100,10,14,10000
100,2,14,10000
100,3,14,10000
100,4,14,10000
100,5,14,10000
100,6,14,10000
100,7,14,10000
100,8,14,10000
100,9,14,10000
11,1,14,10000
11,10,14,10000
11,2,14,10000
11,3,14,10000
11,4,14,10000
11,5,14,10000
11,6,14,10000
11,7,14,10000
11,8,14,10000
11,9,14,10000
12,1,14,10000
12,10,14,10000
12,2,14,10000
12,3,14,10000
12,4,14,10000
12,5,14,10000
12,6,14,10000
12,7,14,10000
12,8,14,10000
12,9,14,10000
13,1,14,10000
13,10,14,10000
13,2,14,10000
13,3,14,10000
13,4,14,10000
13,5,14,10000
13,6,14,10000
13,7,14,10000
13,8,14,10000
13,9,14,10000
14,1,14,10000
14,10,14,10000
14,2,14,10000
14,3,14,10000
14,4,14,10000
14,5,14,10000
14,6,14,10000
14,7,14,10000
14,8,14,10000
14,9,14,10000
15,1,14,10000
15,10,14,10000
15,2,14,10000
15,3,14,10000
15,4,14,10000
15,5,14,10000
15,6,14,10000
15,7,14,10000
15,8,14,10000
15,9,14,10000
16,1,14,10000
16,10,14,10000
16,2,14,10000
16,3,14,10000
16,4,14,10000
16,5,14,10000
16,6,14,10000
16,7,14,10000
16,8,14,10000
16,9,14,10000
17,1,14,10000
17,10,14,10000
17,2,14,10000
17,3,14,10000
17,4,14,10000
17,5,14,10000
17,6,14,10000
17,7,14,10000
17,8,14,10000
17,9,14,10000
18,1,14,10000
18,10,14,10000
18,2,14,10000
18,3,14,10000
18,4,14,10000
18,5,14,10000
18,6,14,10000
18,7,14,10000
18,8,14,10000
18,9,14,10000
19,1,14,10000
19,10,14,10000
19,2,14,10000
19,3,14,10000
19,4,14,10000
19,5,14,10000
19,6,14,10000
19,7,14,10000
19,8,14,10000
19,9,14,10000
2,1,14,10000
2,10,14,10000
2,2,14,10000
2,3,14,10000
2,4,14,10000
2,5,14,10000
2,6,14,10000
2,7,14,10000
2,8,14,10000
2,9,14,10000
20,1,14,10000
20,10,14,10000
20,2,14,10000
20,3,14,10000
20,4,14,10000
20,5,14,10000
20,6,14,10000
20,7,14,10000
20,8,14,10000
20,9,14,10000
21,1,14,10000
21,10,14,10000
21,2,14,10000
21,3,14,10000
21,4,14,10000
21,5,14,10000
21,6,14,10000
21,7,14,10000
21,8,14,10000
21,9,14,10000
22,1,14,10000
22,10,14,10000
22,2,14,10000
22,3,14,10000
22,4,14,10000
22,5,14,10000
22,6,14,10000
22,7,14,10000
22,8,14,10000
22,9,14,10000
23,1,14,10000
23,10,14,10000
23,2,14,10000
23,3,14,10000
23,4,14,10000
23,5,14,10000
23,6,14,10000
23,7,14,10000
23,8,14,10000
23,9,14,10000
24,1,14,10000
24,10,14,10000
24,2,14,10000
24,3,14,10000
24,4,14,10000
24,5,14,10000
24,6,14,10000
24,7,14,10000
24,8,14,10000
24,9,14,10000
25,1,14,10000
25,10,14,10000
25,2,14,10000
25,3,14,10000
25,4,14,10000
25,5,14,10000
25,6,14,10000
25,7,14,10000
25,8,14,10000
25,9,14,10000
26,1,14,10000
26,10,14,10000
26,2,14,10000
26,3,14,10000
26,4,14,10000
26,5,14,10000
26,6,14,10000
26,7,14,10000
26,8,14,10000
26,9,14,10000
27,1,14,10000
27,10,14,10000
27,2,14,10000
27,3,14,10000
27,4,14,10000
27,5,14,10000
27,6,14,10000
27,7,14,10000
27,8,14,10000
27,9,14,10000
28,1,14,10000
28,10,14,10000
28,2,14,10000
28,3,14,10000
28,4,14,10000
28,5,14,10000
28,6,14,10000
28,7,14,10000
28,8,14,10000
28,9,14,10000
29,1,14,10000
29,10,14,10000
29,2,14,10000
29,3,14,10000
29,4,14,10000
29,5,14,10000
29,6,14,10000
29,7,14,10000
29,8,14,10000
29,9,14,10000
3,1,14,10000
3,10,14,10000
3,2,14,10000
3,3,14,10000
3,4,14,10000
3,5,14,10000
3,6,14,10000
3,7,14,10000
3,8,14,10000
3,9,14,10000
30,1,14,10000
30,10,14,10000
30,2,14,10000
30,3,14,10000
30,4,14,10000
30,5,14,10000
30,6,14,10000
30,7,14,10000
30,8,14,10000
30,9,14,10000
31,1,14,10000
31,10,14,10000
31,2,14,10000
31,3,14,10000
31,4,14,10000
31,5,14,10000
31,6,14,10000
31,7,14,10000
31,8,14,10000
31,9,14,10000
32,1,14,10000
32,10,14,10000
32,2,14,10000
32,3,14,10000
32,4,14,10000
32,5,14,10000
32,6,14,10000
32,7,14,10000
32,8,14,10000
32,9,14,10000
33,1,14,10000
33,10,14,10000
33,2,14,10000
33,3,14,10000
33,4,14,10000
33,5,14,10000
33,6,14,10000
33,7,14,10000
33,8,14,10000
33,9,14,10000
34,1,14,10000
34,10,14,10000
34,2,14,10000
34,3,14,10000
34,4,14,10000
34,5,14,10000
34,6,14,10000
34,7,14,10000
34,8,14,10000
34,9,14,10000
35,1,14,10000
35,10,14,10000
35,2,14,10000
35,3,14,10000
35,4,14,10000
35,5,14,10000
35,6,14,10000
35,7,14,10000
35,8,14,10000
35,9,14,10000
36,1,14,10000
36,10,14,10000
36,2,14,10000
36,3,14,10000
36,4,14,10000
36,5,14,10000
36,6,14,10000
36,7,14,10000
36,8,14,10000
36,9,14,10000
37,1,14,10000
37,10,14,10000
37,2,14,10000
37,3,14,10000
37,4,14,10000
37,5,14,10000
37,6,14,10000
37,7,14,10000
37,8,14,10000
37,9,14,10000
38,1,14,10000
38,10,14,10000
38,2,14,10000
38,3,14,10000
38,4,14,10000
38,5,14,10000
38,6,14,10000
38,7,14,10000
38,8,14,10000
38,9,14,10000
39,1,14,10000
39,10,14,10000
39,2,14,10000
39,3,14,10000
39,4,14,10000
39,5,14,10000
39,6,14,10000
39,7,14,10000
39,8,14,10000
39,9,14,10000
4,1,14,10000
4,10,14,10000
4,2,14,10000
4,3,14,10000
4,4,14,10000
4,5,14,10000
4,6,14,10000
4,7,14,10000
4,8,14,10000
4,9,14,10000
40,1,14,10000
40,10,14,10000
40,2,14,10000
40,3,14,10000
40,4,14,10000
40,5,14,10000
40,6,14,10000
40,7,14,10000
40,8,14,10000
40,9,14,10000
41,1,14,10000
41,10,14,10000
41,2,14,10000
41,3,14,10000
41,4,14,10000
41,5,14,10000
41,6,14,10000
41,7,14,10000
41,8,14,10000
41,9,14,10000
42,1,14,10000
42,10,14,10000
42,2,14,10000
42,3,14,10000
42,4,14,10000
42,5,14,10000
42,6,14,10000
42,7,14,10000
42,8,14,10000
42,9,14,10000
43,1,14,10000
43,10,14,10000
43,2,14,10000
43,3,14,10000
43,4,14,10000
43,5,14,10000
43,6,14,10000
43,7,14,10000
43,8,14,10000
43,9,14,10000
44,1,14,10000
44,10,14,10000
44,2,14,10000
44,3,14,10000
44,4,14,10000
44,5,14,10000
44,6,14,10000
44,7,14,10000
44,8,14,10000
44,9,14,10000
45,1,14,10000
45,10,14,10000
45,2,14,10000
45,3,14,10000
45,4,14,10000
45,5,14,10000
45,6,14,10000
45,7,14,10000
45,8,14,10000
45,9,14,10000
46,1,14,10000
46,10,14,10000
46,2,14,10000
46,3,14,10000
46,4,14,10000
46,5,14,10000
46,6,14,10000
46,7,14,10000
46,8,14,10000
46,9,14,10000
47,1,14,10000
47,10,14,10000
47,2,14,10000
47,3,14,10000
47,4,14,10000
47,5,14,10000
47,6,14,10000
47,7,14,10000
47,8,14,10000
47,9,14,10000
48,1,14,10000
48,10,14,10000
48,2,14,10000
48,3,14,10000
48,4,14,10000
48,5,14,10000
48,6,14,10000
48,7,14,10000
48,8,14,10000
48,9,14,10000
49,1,14,10000
49,10,14,10000
49,2,14,10000
49,3,14,10000
49,4,14,10000
49,5,14,10000
49,6,14,10000
49,7,14,10000
49,8,14,10000
49,9,14,10000
5,1,14,10000
5,10,14,10000
5,2,14,10000
5,3,14,10000
5,4,14,10000
5,5,14,10000
5,6,14,10000
5,7,14,10000
5,8,14,10000
5,9,14,10000
50,1,14,10000
50,10,14,10000
50,2,14,10000
50,3,14,10000
50,4,14,10000
50,5,14,10000
50,6,14,10000
50,7,14,10000
50,8,14,10000
50,9,14,10000
51,1,14,10000
51,10,14,10000
51,2,14,10000
51,3,14,10000
51,4,14,10000
51,5,14,10000
51,6,14,10000
51,7,14,10000
51,8,14,10000
51,9,14,10000
52,1,14,10000
52,10,14,10000
52,2,14,10000
52,3,14,10000
52,4,14,10000
52,5,14,10000
52,6,14,10000
52,7,14,10000
52,8,14,10000
52,9,14,10000
53,1,14,10000
53,10,14,10000
53,2,14,10000
53,3,14,10000
53,4,14,10000
53,5,14,10000
53,6,14,10000
53,7,14,10000
53,8,14,10000
53,9,14,10000
54,1,14,10000
54,10,14,10000
54,2,14,10000
54,3,14,10000
54,4,14,10000
54,5,14,10000
54,6,14,10000
54,7,14,10000
54,8,14,10000
54,9,14,10000
55,1,14,10000
55,10,14,10000
55,2,14,10000
55,3,14,10000
55,4,14,10000
55,5,14,10000
55,6,14,10000
55,7,14,10000
55,8,14,10000
55,9,14,10000
56,1,14,10000
56,10,14,10000
56,2,14,10000
56,3,14,10000
56,4,14,10000
56,5,14,10000
56,6,14,10000
56,7,14,10000
56,8,14,10000
56,9,14,10000
57,1,14,10000
57,10,14,10000
57,2,14,10000
57,3,14,10000
57,4,14,10000
57,5,14,10000
57,6,14,10000
57,7,14,10000
57,8,14,10000
57,9,14,10000
58,1,14,10000
58,10,14,10000
58,2,14,10000
58,3,14,10000
58,4,14,10000
58,5,14,10000
58,6,14,10000
58,7,14,10000
58,8,14,10000
58,9,14,10000
59,1,14,10000
59,10,14,10000
59,2,14,10000
59,3,14,10000
59,4,14,10000
59,5,14,10000
59,6,14,10000
59,7,14,10000
59,8,14,10000
59,9,14,10000
6,1,14,10000
6,10,14,10000
6,2,14,10000
6,3,14,10000
6,4,14,10000
6,5,14,10000
6,6,14,10000
6,7,14,10000
6,8,14,10000
6,9,14,10000
60,1,14,10000
60,10,14,10000
60,2,14,10000
60,3,14,10000
60,4,14,10000
60,5,14,10000
60,6,14,10000
60,7,14,10000
60,8,14,10000
60,9,14,10000
61,1,14,10000
61,10,14,10000
61,2,14,10000
61,3,14,10000
61,4,14,10000
61,5,14,10000
61,6,14,10000
61,7,14,10000
61,8,14,10000
61,9,14,10000
62,1,14,10000
62,10,14,10000
62,2,14,10000
62,3,14,10000
62,4,14,10000
62,5,14,10000
62,6,14,10000
62,7,14,10000
62,8,14,10000
62,9,14,10000
63,1,14,10000
63,10,14,10000
63,2,14,10000
63,3,14,10000
63,4,14,10000
63,5,14,10000
63,6,14,10000
63,7,14,10000
63,8,14,10000
63,9,14,10000
64,1,14,10000
64,10,14,10000
64,2,14,10000
64,3,14,10000
64,4,14,10000
64,5,14,10000
64,6,14,10000
64,7,14,10000
64,8,14,10000
64,9,14,10000
65,1,14,10000
65,10,14,10000
65,2,14,10000
65,3,14,10000
65,4,14,10000
65,5,14,10000
65,6,14,10000
65,7,14,10000
65,8,14,10000
65,9,14,10000
66,1,14,10000
66,10,14,10000
66,2,14,10000
66,3,14,10000
66,4,14,10000
66,5,14,10000
66,6,14,10000
66,7,14,10000
66,8,14,10000
66,9,14,10000
67,1,14,10000
67,10,14,10000
67,2,14,10000
67,3,14,10000
67,4,14,10000
67,5,14,10000
67,6,14,10000
67,7,14,10000
67,8,14,10000
67,9,14,10000
68,1,14,10000
68,10,14,10000
68,2,14,10000
68,3,14,10000
68,4,14,10000
68,5,14,10000
68,6,14,10000
68,7,14,10000
68,8,14,10000
68,9,14,10000
69,1,14,10000
69,10,14,10000
69,2,14,10000
69,3,14,10000
69,4,14,10000
69,5,14,10000
69,6,14,10000
69,7,14,10000
69,8,14,10000
69,9,14,10000
7,1,14,10000
7,10,14,10000
7,2,14,10000
7,3,14,10000
7,4,14,10000
7,5,14,10000
7,6,14,10000
7,7,14,10000
7,8,14,10000
7,9,14,10000
70,1,14,10000
70,10,14,10000
70,2,14,10000
70,3,14,10000
70,4,14,10000
70,5,14,10000
70,6,14,10000
70,7,14,10000
70,8,14,10000
70,9,14,10000
71,1,14,10000
71,10,14,10000
71,2,14,10000
71,3,14,10000
71,4,14,10000
71,5,14,10000
71,6,14,10000
71,7,14,10000
71,8,14,10000
71,9,14,10000
72,1,14,10000
72,10,14,10000
72,2,14,10000
72,3,14,10000
72,4,14,10000
72,5,14,10000
72,6,14,10000
72,7,14,10000
72,8,14,10000
72,9,14,10000
73,1,14,10000
73,10,14,10000
73,2,14,10000
73,3,14,10000
73,4,14,10000
73,5,14,10000
73,6,14,10000
73,7,14,10000
73,8,14,10000
73,9,14,10000
74,1,14,10000
74,10,14,10000
74,2,14,10000
74,3,14,10000
74,4,14,10000
74,5,14,10000
74,6,14,10000
74,7,14,10000
74,8,14,10000
74,9,14,10000
75,1,14,10000
75,10,14,10000
75,2,14,10000
75,3,14,10000
75,4,14,10000
75,5,14,10000
75,6,14,10000
75,7,14,10000
75,8,14,10000
75,9,14,10000
76,1,14,10000
76,10,14,10000
76,2,14,10000
76,3,14,10000
76,4,14,10000
76,5,14,10000
76,6,14,10000
76,7,14,10000
76,8,14,10000
76,9,14,10000
77,1,14,10000
77,10,14,10000
77,2,14,10000
77,3,14,10000
77,4,14,10000
77,5,14,10000
77,6,14,10000
77,7,14,10000
77,8,14,10000
77,9,14,10000
78,1,14,10000
78,10,14,10000
78,2,14,10000
78,3,14,10000
78,4,14,10000
78,5,14,10000
78,6,14,10000
78,7,14,10000
78,8,14,10000
78,9,14,10000
79,1,14,10000
79,10,14,10000
79,2,14,10000
79,3,14,10000
79,4,14,10000
79,5,14,10000
79,6,14,10000
79,7,14,10000
79,8,14,10000
79,9,14,10000
8,1,14,10000
8,10,14,10000
8,2,14,10000
8,3,14,10000
8,4,14,10000
8,5,14,10000
8,6,14,10000
8,7,14,10000
8,8,14,10000
8,9,14,10000
80,1,14,10000
80,10,14,10000
80,2,14,10000
80,3,14,10000
80,4,14,10000
80,5,14,10000
80,6,14,10000
80,7,14,10000
80,8,14,10000
80,9,14,10000
81,1,14,10000
81,10,14,10000
81,2,14,10000
81,3,14,10000
81,4,14,10000
81,5,14,10000
81,6,14,10000
81,7,14,10000
81,8,14,10000
81,9,14,10000
82,1,14,10000
82,10,14,10000
82,2,14,10000
82,3,14,10000
82,4,14,10000
82,5,14,10000
82,6,14,10000
82,7,14,10000
82,8,14,10000
82,9,14,10000
83,1,14,10000
83,10,14,10000
83,2,14,10000
83,3,14,10000
83,4,14,10000
83,5,14,10000
83,6,14,10000
83,7,14,10000
83,8,14,10000
83,9,14,10000
84,1,14,10000
84,10,14,10000
84,2,14,10000
84,3,14,10000
84,4,14,10000
84,5,14,10000
84,6,14,10000
84,7,14,10000
84,8,14,10000
84,9,14,10000
85,1,14,10000
85,10,14,10000
85,2,14,10000
85,3,14,10000
85,4,14,10000
85,5,14,10000
85,6,14,10000
85,7,14,10000
85,8,14,10000
85,9,14,10000
86,1,14,10000
86,10,14,10000
86,2,14,10000
86,3,14,10000
86,4,14,10000
86,5,14,10000
86,6,14,10000
86,7,14,10000
86,8,14,10000
86,9,14,10000
87,1,14,10000
87,10,14,10000
87,2,14,10000
87,3,14,10000
87,4,14,10000
87,5,14,10000
87,6,14,10000
87,7,14,10000
87,8,14,10000
87,9,14,10000
88,1,14,10000
88,10,14,10000
88,2,14,10000
88,3,14,10000
88,4,14,10000
88,5,14,10000
88,6,14,10000
88,7,14,10000
88,8,14,10000
88,9,14,10000
89,1,14,10000
89,10,14,10000
89,2,14,10000
89,3,14,10000
89,4,14,10000
89,5,14,10000
89,6,14,10000
89,7,14,10000
89,8,14,10000
89,9,14,10000
9,1,14,10000
9,10,14,10000
9,2,14,10000
9,3,14,10000
9,4,14,10000
9,5,14,10000
9,6,14,10000
9,7,14,10000
9,8,14,10000
9,9,14,10000
90,1,14,10000
90,10,14,10000
90,2,14,10000
90,3,14,10000
90,4,14,10000
90,5,14,10000
90,6,14,10000
90,7,14,10000
90,8,14,10000
90,9,14,10000
91,1,14,10000
91,10,14,10000
91,2,14,10000
91,3,14,10000
91,4,14,10000
91,5,14,10000
91,6,14,10000
91,7,14,10000
91,8,14,10000
91,9,14,10000
92,1,14,10000
92,10,14,10000
92,2,14,10000
92,3,14,10000
92,4,14,10000
92,5,14,10000
92,6,14,10000
92,7,14,10000
92,8,14,10000
92,9,14,10000
93,1,14,10000
93,10,14,10000
93,2,14,10000
93,3,14,10000
93,4,14,10000
93,5,14,10000
93,6,14,10000
93,7,14,10000
93,8,14,10000
93,9,14,10000
94,1,14,10000
94,10,14,10000
94,2,14,10000
94,3,14,10000
94,4,14,10000
94,5,14,10000
94,6,14,10000
94,7,14,10000
94,8,14,10000
94,9,14,10000
95,1,14,10000
95,10,14,10000
95,2,14,10000
95,3,14,10000
95,4,14,10000
95,5,14,10000
95,6,14,10000
95,7,14,10000
95,8,14,10000
95,9,14,10000
96,1,14,10000
96,10,14,10000
96,2,14,10000
96,3,14,10000
96,4,14,10000
96,5,14,10000
96,6,14,10000
96,7,14,10000
96,8,14,10000
96,9,14,10000
97,1,14,10000
97,10,14,10000
97,2,14,10000
97,3,14,10000
97,4,14,10000
97,5,14,10000
97,6,14,10000
97,7,14,10000
97,8,14,10000
97,9,14,10000
98,1,14,10000
98,10,14,10000
98,2,14,10000
98,3,14,10000
98,4,14,10000
98,5,14,10000
98,6,14,10000
98,7,14,10000
98,8,14,10000
98,9,14,10000
99,1,14,10000
99,10,14,10000
99,2,14,10000
